-0.2701, 2.324, -0.730716
2.8666, -2.7761, -0.884436
1.9628, 1.4013, -0.884268
1.1378, 2.9243, -0.886116
-0.9412, 2.8027, -0.82446
-0.5923, -1.7931, -0.818916
2.1128, -1.3024, -0.479388
2.8666, -1.7931, -0.860076
1.1378, 2.0433, -0.8799
-1.886, 2.9243, -0.866628
-1.886, 2.324, -0.754404
1.9628, -1.3024, -0.307356
-2.485, -3.0484, -0.886452
2.237, -0.8842, -0.56322
1.9628, -1.9031, -0.609756
1.3606, 0.5511, -0.760956
1.9628, -1.7931, -0.52542
-1.8973, -1.3962, -0.883428
-0.5923, -0.8842, -0.718956
2.1128, -1.9031, -0.677124
2.237, 2.324, -0.886452
-2.485, -0.5885, -0.873012
-1.1384, -1.3962, -0.864444
-1.3664, 0.5511, 0.40362
0, 1.4013, -0.316596
-2.9369, 0.8699, -0.845964
1.1378, -3.0484, -0.862764
-1.886, 2.0433, -0.637308
2.237, 0.8699, -0.875028
-1.886, 2.8027, -0.855708
-1.1384, 1.2464, 0.6069
0, 1.7445, -0.553308
0.9481, 2.324, -0.879564
2.6259, 0.3226, -0.866796
-1.886, 1.2464, -0.104412
1.3606, 2.324, -0.885444
-1.1384, -0.2792, -0.568932
-0.9412, -2.7761, -0.884772
-0.9412, 2.324, -0.568428
-1.1384, -2.7761, -0.88578
-0.5923, 0, -0.36666
-2.9369, 2.324, -0.879228
1.9628, 2.0433, -0.886284
0.2933, 1.2464, -0.564228
0, 2.9243, -0.870996
0.9481, -0.8842, 0.726012
-0.9412, 0.3226, 0.22722
-1.1384, 0.3226, 0.173796
-1.8973, -0.5885, -0.828828
1.3606, -2.7761, -0.821268
0.6269, 0.3226, -0.535164
2.237, -2.2171, -0.808668
2.237, -1.7931, -0.704004
0.6269, -3.0484, -0.863772
1.1378, -1.3024, 0.531132
-0.2701, -0.2792, -0.503244
-1.886, -2.2171, -0.886284
-0.9412, 0, -0.243348
-2.9369, -1.3024, -0.886284
-0.5923, 0.5511, 0.253764
-1.1384, 1.7445, 0.13482
1.3606, 1.7445, -0.88242
-1.8973, 1.4013, -0.229068
2.8666, 2.0433, -0.886452
2.8666, 0.5511, -0.88158
2.8666, 1.2464, -0.886116
-1.3664, -1.9031, -0.883428
0, 0.5511, -0.371364
2.1128, 0.3226, -0.796572
0.9481, -1.3024, 0.678132
-1.3664, 0.8699, 0.629748
-0.5923, -1.9031, -0.82866
-0.5923, 2.9243, -0.853692
0, -1.9031, -0.597828
1.3606, 1.4013, -0.87654
-2.485, 1.4013, -0.718788
-2.9369, 2.8027, -0.88494
0.2933, 1.7445, -0.691404
1.1378, -0.5885, 0.383628
-2.485, -1.7931, -0.886452
-2.9369, 2.0433, -0.873348
2.1128, 2.0433, -0.886284
2.6259, 1.4013, -0.886116
-1.3664, 0, -0.356076
-2.485, -2.2171, -0.886452
-2.7638, -1.7931, -0.886452
-2.7638, 0.3226, -0.841596
0.9481, 0.8699, -0.792204
-2.485, -0.8842, -0.880908
2.6259, 0.5511, -0.876204
0.6269, 2.0433, -0.84966
0.6269, -1.3024, 0.501396
-2.485, -1.3024, -0.885444
-2.9369, 1.2464, -0.847476
1.9628, 2.9243, -0.886452
2.8666, -1.3962, -0.840924
2.1128, 2.324, -0.886452
1.9628, -0.2792, -0.476364
2.1128, -0.2792, -0.585228
-1.1384, -1.9031, -0.878052
0.6269, -0.2792, -0.024276
2.6259, -0.8842, -0.762132
0.6269, 1.7445, -0.810852
-1.8973, 0, -0.591444
-1.886, -0.8842, -0.865452
-1.8973, 1.2464, -0.125412
-2.485, -1.9031, -0.886452
1.1378, -0.8842, 0.886452
-1.8973, 0.5511, -0.239988
0.2933, 0.8699, -0.518868
-2.9369, -1.7931, -0.886452
1.9628, -2.2171, -0.747012
0.6269, 0, -0.352212
2.6259, -2.7761, -0.881412
0.9481, 0.5511, -0.686868
2.237, 1.7445, -0.886284
-0.5923, -2.7761, -0.88074
1.9628, 2.8027, -0.886452
2.237, -2.7761, -0.872172
-1.1384, -2.2171, -0.882252
-0.2701, 1.2464, 0.017892
1.9628, -0.5885, -0.358764
-2.9369, 2.9243, -0.885612
-0.2701, 1.4013, -0.120036
1.3606, -0.8842, 0.449148
0.2933, -0.2792, -0.237636
0.2933, 0, -0.399924
0.2933, -2.7761, -0.84546
-0.2701, -3.0484, -0.881748
-2.7638, -1.9031, -0.886452
-2.485, 0, -0.820596
-1.886, 1.7445, -0.439404
-0.5923, 0.3226, -0.014196
1.9628, 1.7445, -0.885948
-2.9369, -2.2171, -0.886452
0.9481, 0.3226, -0.595476
-2.9369, -1.3962, -0.886284
0.6269, -2.2171, -0.543732
2.8666, -1.9031, -0.863772
0.2933, -2.2171, -0.665868
-1.886, -3.0484, -0.886452
-1.8973, -0.8842, -0.866124
1.3606, -0.2792, -0.023268
0, 1.2464, -0.295428
1.3606, 1.2464, -0.8715
1.1378, 1.4013, -0.86814
2.1128, -2.2171, -0.779604
2.6259, 2.324, -0.886452
2.8666, 2.324, -0.886452
-2.7638, 2.324, -0.874188
-2.9369, 0.5511, -0.856548
-2.485, 1.7445, -0.786996
-2.485, 1.2464, -0.724668
-1.3664, -1.7931, -0.882756
0.9481, 2.9243, -0.885612
0.9481, -0.5885, 0.51366
1.1378, -1.3962, 0.604548
-0.9412, 1.7445, 0.1575
-1.8973, 2.324, -0.753564
-1.886, -2.7761, -0.886452
2.1128, -1.7931, -0.649908
-0.5923, -2.2171, -0.856884
2.6259, 2.8027, -0.886452
2.1128, 0.5511, -0.840084
2.237, 1.2464, -0.884268
-1.8973, -2.2171, -0.886284
2.6259, 1.2464, -0.885612
0.6269, 0.8699, -0.7329
2.6259, -2.2171, -0.858732
2.237, 0.3226, -0.82194
-1.1384, -1.3024, -0.863772
-2.7638, 1.7445, -0.84546
0.9481, -2.2171, -0.492828
-1.3664, 0.3226, 0.043932
2.6259, -0.2792, -0.820428
0, -0.2792, -0.411348
-2.485, 2.324, -0.856548
-0.9412, -0.8842, -0.801108
2.237, -0.5885, -0.574812
2.8666, -3.0484, -0.885612
2.6259, 0, -0.845964
-1.8973, -1.3024, -0.88242
-0.9412, -1.9031, -0.86814
-1.8973, 2.8027, -0.859404
-1.3664, -0.8842, -0.837732
-2.7638, 1.2464, -0.809004
1.1378, -1.7931, 0.076524
-2.485, -1.3962, -0.88578
1.3606, 2.8027, -0.886116
-1.8973, 0.3226, -0.387996
2.1128, 0.8699, -0.872004
-0.9412, 0.8699, 0.71526
0.9481, -1.3962, 0.444948
0.9481, -2.7761, -0.810348
-1.3664, 1.4013, 0.450996
-2.7638, -2.7761, -0.886452
0.9481, -1.7931, 0.013188
1.3606, 2.9243, -0.886284
1.1378, -1.9031, -0.16506
1.9628, 0, -0.660996
0, -3.0484, -0.877044
-1.886, -1.3962, -0.883764
1.1378, 2.324, -0.883596
2.8666, 0, -0.86562
0, -0.5885, -0.278628
-2.9369, -3.0484, -0.886452
0.6269, 1.2464, -0.762468
0.2933, 2.9243, -0.87906
0.2933, 1.4013, -0.597156
2.237, -1.9031, -0.711564
1.1378, 1.7445, -0.8757
0.6269, -2.7761, -0.81858
2.1128, -3.0484, -0.879732
-0.2701, 1.7445, -0.280812
-2.9369, 1.7445, -0.865284
-2.485, 2.8027, -0.878724
-0.2701, 0.3226, -0.214788
2.6259, 1.7445, -0.886452
-1.8973, 2.0433, -0.61782
1.1378, -2.7761, -0.814884
0.2933, -1.9031, -0.426468
-0.5923, 0.8699, 0.62622
-2.9369, -0.2792, -0.878556
-2.7638, 2.0433, -0.86226
1.9628, 0.5511, -0.830844
-1.3664, 1.2464, 0.563892
1.3606, -1.3024, 0.584388
