-0.27010,2.32400,0.15416
2.86660,-2.77610,0.08096
1.96280,1.40130,0.08104
1.13780,2.92430,0.08016
-0.94120,2.80270,0.10952
-0.59230,-1.79310,0.11216
2.11280,-1.30240,0.27384
2.86660,-1.79310,0.09256
1.13780,2.04330,0.08312
-1.88600,2.92430,0.08944
-1.88600,2.32400,0.14288
1.96280,-1.30240,0.35576
-2.48500,-3.04840,0.08000
2.23700,-0.88420,0.23392
1.96280,-1.90310,0.21176
1.36060,0.55110,0.13976
1.96280,-1.79310,0.25192
-1.89730,-1.39620,0.08144
-0.59230,-0.88420,0.15976
2.11280,-1.90310,0.17968
2.23700,2.32400,0.08000
-2.48500,-0.58850,0.08640
-1.13840,-1.39620,0.09048
-1.36640,0.55110,0.69432
0.00000,1.40130,0.35136
-2.93690,0.86990,0.09928
1.13780,-3.04840,0.09128
-1.88600,2.04330,0.19864
2.23700,0.86990,0.08544
-1.88600,2.80270,0.09464
-1.13840,1.24640,0.79112
0.00000,1.74450,0.23864
0.94810,2.32400,0.08328
2.62590,0.32260,0.08936
-1.88600,1.24640,0.45240
1.36060,2.32400,0.08048
-1.13840,-0.27920,0.23120
-0.94120,-2.77610,0.08080
-0.94120,2.32400,0.23144
-1.13840,-2.77610,0.08032
-0.59230,0.00000,0.32752
-2.93690,2.32400,0.08344
1.96280,2.04330,0.08008
0.29330,1.24640,0.23344
0.00000,2.92430,0.08736
0.94810,-0.88420,0.84784
-0.94120,0.32260,0.61032
-1.13840,0.32260,0.58488
-1.89730,-0.58850,0.10744
1.36060,-2.77610,0.11104
0.62690,0.32260,0.24728
2.23700,-2.21710,0.11704
2.23700,-1.79310,0.16688
0.62690,-3.04840,0.09080
1.13780,-1.30240,0.75504
-0.27010,-0.27920,0.26248
-1.88600,-2.21710,0.08008
-0.94120,0.00000,0.38624
-2.93690,-1.30240,0.08008
-0.59230,0.55110,0.62296
-1.13840,1.74450,0.56632
1.36060,1.74450,0.08192
-1.89730,1.40130,0.39304
2.86660,2.04330,0.08000
2.86660,0.55110,0.08232
2.86660,1.24640,0.08016
-1.36640,-1.90310,0.08144
0.00000,0.55110,0.32528
2.11280,0.32260,0.12280
0.94810,-1.30240,0.82504
-1.36640,0.86990,0.80200
-0.59230,-1.90310,0.10752
-0.59230,2.92430,0.09560
0.00000,-1.90310,0.21744
1.36060,1.40130,0.08472
-2.48500,1.40130,0.15984
-2.93690,2.80270,0.08072
0.29330,1.74450,0.17288
1.13780,-0.58850,0.68480
-2.48500,-1.79310,0.08000
-2.93690,2.04330,0.08624
2.11280,2.04330,0.08008
2.62590,1.40130,0.08016
-1.36640,0.00000,0.33256
-2.48500,-2.21710,0.08000
-2.76380,-1.79310,0.08000
-2.76380,0.32260,0.10136
0.94810,0.86990,0.12488
-2.48500,-0.88420,0.08264
2.62590,0.55110,0.08488
0.62690,2.04330,0.09752
0.62690,-1.30240,0.74088
-2.48500,-1.30240,0.08048
-2.93690,1.24640,0.09856
1.96280,2.92430,0.08000
2.86660,-1.39620,0.10168
2.11280,2.32400,0.08000
1.96280,-0.27920,0.27528
2.11280,-0.27920,0.22344
-1.13840,-1.90310,0.08400
0.62690,-0.27920,0.49056
2.62590,-0.88420,0.13920
0.62690,1.74450,0.11600
-1.89730,0.00000,0.22048
-1.88600,-0.88420,0.09000
-1.89730,1.24640,0.44240
-2.48500,-1.90310,0.08000
1.13780,-0.88420,0.92424
-1.89730,0.55110,0.38784
0.29330,0.86990,0.25504
-2.93690,-1.79310,0.08000
1.96280,-2.21710,0.14640
0.62690,0.00000,0.33440
2.62590,-2.77610,0.08240
0.94810,0.55110,0.17504
2.23700,1.74450,0.08008
-0.59230,-2.77610,0.08272
1.96280,2.80270,0.08000
2.23700,-2.77610,0.08680
-1.13840,-2.21710,0.08200
-0.27010,1.24640,0.51064
1.96280,-0.58850,0.33128
-2.93690,2.92430,0.08040
-0.27010,1.40130,0.44496
1.36060,-0.88420,0.71600
0.29330,-0.27920,0.38896
0.29330,0.00000,0.31168
0.29330,-2.77610,0.09952
-0.27010,-3.04840,0.08224
-2.76380,-1.90310,0.08000
-2.48500,0.00000,0.11136
-1.88600,1.74450,0.29288
-0.59230,0.32260,0.49536
1.96280,1.74450,0.08024
-2.93690,-2.21710,0.08000
0.94810,0.32260,0.21856
-2.93690,-1.39620,0.08008
0.62690,-2.21710,0.24320
2.86660,-1.90310,0.09080
0.29330,-2.21710,0.18504
-1.88600,-3.04840,0.08000
-1.89730,-0.88420,0.08968
1.36060,-0.27920,0.49104
0.00000,1.24640,0.36144
1.36060,1.24640,0.08712
1.13780,1.40130,0.08872
2.11280,-2.21710,0.13088
2.62590,2.32400,0.08000
2.86660,2.32400,0.08000
-2.76380,2.32400,0.08584
-2.93690,0.55110,0.09424
-2.48500,1.74450,0.12736
-2.48500,1.24640,0.15704
-1.36640,-1.79310,0.08176
0.94810,2.92430,0.08040
0.94810,-0.58850,0.74672
1.13780,-1.39620,0.79000
-0.94120,1.74450,0.57712
-1.89730,2.32400,0.14328
-1.88600,-2.77610,0.08000
2.11280,-1.79310,0.19264
-0.59230,-2.21710,0.09408
2.62590,2.80270,0.08000
2.11280,0.55110,0.10208
2.23700,1.24640,0.08104
-1.89730,-2.21710,0.08008
2.62590,1.24640,0.08040
0.62690,0.86990,0.15312
2.62590,-2.21710,0.09320
2.23700,0.32260,0.11072
-1.13840,-1.30240,0.09080
-2.76380,1.74450,0.09952
0.94810,-2.21710,0.26744
-1.36640,0.32260,0.52304
2.62590,-0.27920,0.11144
0.00000,-0.27920,0.30624
-2.48500,2.32400,0.09424
-0.94120,-0.88420,0.12064
2.23700,-0.58850,0.22840
2.86660,-3.04840,0.08040
2.62590,0.00000,0.09928
-1.89730,-1.30240,0.08192
-0.94120,-1.90310,0.08872
-1.89730,2.80270,0.09288
-1.36640,-0.88420,0.10320
-2.76380,1.24640,0.11688
1.13780,-1.79310,0.53856
-2.48500,-1.39620,0.08032
1.36060,2.80270,0.08016
-1.89730,0.32260,0.31736
2.11280,0.86990,0.08688
-0.94120,0.86990,0.84272
0.94810,-1.39620,0.71400
0.94810,-2.77610,0.11624
-1.36640,1.40130,0.71688
-2.76380,-2.77610,0.08000
0.94810,-1.79310,0.50840
1.36060,2.92430,0.08008
1.13780,-1.90310,0.42352
1.96280,0.00000,0.18736
0.00000,-3.04840,0.08448
-1.88600,-1.39620,0.08128
1.13780,2.32400,0.08136
2.86660,0.00000,0.08992
0.00000,-0.58850,0.36944
-2.93690,-3.04840,0.08000
0.62690,1.24640,0.13904
0.29330,2.92430,0.08352
0.29330,1.40130,0.21776
2.23700,-1.90310,0.16328
1.13780,1.74450,0.08512
0.62690,-2.77610,0.11232
2.11280,-3.04840,0.08320
-0.27010,1.74450,0.36840
-2.93690,1.74450,0.09008
-2.48500,2.80270,0.08368
-0.27010,0.32260,0.39984
2.62590,1.74450,0.08000
-1.89730,2.04330,0.20792
1.13780,-2.77610,0.11408
0.29330,-1.90310,0.29904
-0.59230,0.86990,0.80032
-2.93690,-0.27920,0.08376
-2.76380,2.04330,0.09152
1.96280,0.55110,0.10648
-1.36640,1.24640,0.77064
1.36060,-1.30240,0.78040
-0.27010,0.86990,0.51456
1.36060,0.32260,0.21024
-0.59230,1.74450,0.45512
-1.36640,-3.04840,0.08008
0.00000,0.00000,0.30992
-2.48500,0.86990,0.16904
-0.59230,-1.30240,0.13600
-2.76380,0.55110,0.10840
2.86660,-0.27920,0.09496
0.29330,-0.88420,0.57624
1.13780,-2.21710,0.25640
2.86660,-0.58850,0.10120
-0.27010,2.80270,0.09672
-1.88600,-1.90310,0.08016
-0.27010,-1.79310,0.17072
-2.76380,-0.27920,0.08640
